,loss,accuracy,val_loss,val_accuracy
0,0.7842269539833069,0.7644200325012207,1.2395069599151611,0.5692567825317383
1,0.5083451867103577,0.8134375810623169,0.47319674491882324,0.8133445978164673
2,0.4263001084327698,0.840270459651947,0.5455408096313477,0.7888513803482056
3,0.3752783536911011,0.8554827570915222,0.3662030100822449,0.8606418967247009
4,0.36522263288497925,0.8628776669502258,0.32719144225120544,0.8741554021835327
5,0.3104054927825928,0.8825269341468811,0.28073275089263916,0.900337815284729
6,0.2966920733451843,0.8856961727142334,0.4359857141971588,0.8319256901741028
7,0.30767467617988586,0.8793576955795288,0.28509315848350525,0.8826013803482056
8,0.26119154691696167,0.8958377242088318,0.2360294908285141,0.9138513803482056
9,0.2530149817466736,0.9004859328269958,0.3314312994480133,0.875
10,0.2539953887462616,0.8985844254493713,0.29029831290245056,0.8927364945411682
11,0.22920894622802734,0.9110500812530518,0.23218567669391632,0.9070945978164673
12,0.24192990362644196,0.9025987982749939,0.2509564459323883,0.9087837934494019
13,0.22394579648971558,0.9099936485290527,0.2351522147655487,0.9079391956329346
14,0.21745143830776215,0.9104162454605103,0.30244120955467224,0.8800675868988037
15,0.22776128351688385,0.9099936485290527,0.22346192598342896,0.9197635054588318
16,0.21683107316493988,0.9137967228889465,0.20848065614700317,0.9172297120094299
17,0.20750002562999725,0.9146418571472168,0.20035406947135925,0.9256756901741028
18,0.22187693417072296,0.907247006893158,0.19466626644134521,0.9239864945411682
19,0.1959075629711151,0.9214029312133789,0.23068445920944214,0.9163851141929626
20,0.19824540615081787,0.9254173040390015,0.209147647023201,0.9180743098258972
21,0.17614886164665222,0.929642915725708,0.3067662715911865,0.8952702879905701
22,0.18227984011173248,0.926051139831543,0.2873936891555786,0.8994932174682617
23,0.1826067864894867,0.9277414083480835,0.2032189518213272,0.9172297120094299
24,0.17211495339870453,0.931755781173706,0.21345104277133942,0.9189189076423645
25,0.1756352037191391,0.931755781173706,0.2073167860507965,0.9189189076423645
26,0.18118460476398468,0.9285865426063538,0.17253641784191132,0.9366554021835327
27,0.15137749910354614,0.9404183626174927,0.20511123538017273,0.9248310923576355
28,0.17728561162948608,0.9279526472091675,0.20495757460594177,0.9180743098258972
29,0.16399559378623962,0.9332347512245178,0.22261948883533478,0.9079391956329346
30,0.1522325724363327,0.9416860342025757,0.17793765664100647,0.9256756901741028
31,0.15776807069778442,0.9376716613769531,0.21062548458576202,0.9248310923576355
32,0.15586437284946442,0.9380942583084106,0.205361470580101,0.9189189076423645
33,0.15128125250339508,0.943798840045929,0.23533160984516144,0.9206081032752991
34,0.1504887491464615,0.9423198699951172,0.28365281224250793,0.9011824131011963
35,0.15043863654136658,0.9450665712356567,0.22938349843025208,0.9138513803482056
36,0.149507075548172,0.9393619298934937,0.38049426674842834,0.8826013803482056
37,0.14000584185123444,0.9473906755447388,0.21795496344566345,0.9206081032752991
38,0.15307526290416718,0.9393619298934937,0.2253752201795578,0.9214527010917664
39,0.13536101579666138,0.9442214369773865,0.28637343645095825,0.8994932174682617
40,0.1421089619398117,0.945911705493927,0.17986300587654114,0.9341216087341309
41,0.13182497024536133,0.9499260783195496,0.19834651052951813,0.9307432174682617
42,0.1320900022983551,0.9457004070281982,0.19527803361415863,0.9256756901741028
43,0.13490258157253265,0.9492921829223633,0.19207529723644257,0.9290540814399719
44,0.12907607853412628,0.9492921829223633,0.21699309349060059,0.9366554021835327
45,0.1229197084903717,0.950771152973175,0.19221444427967072,0.9298986196517944
46,0.11912669986486435,0.9545742869377136,0.20303396880626678,0.9256756901741028
47,0.12054073065519333,0.9537291526794434,0.17059527337551117,0.9332770109176636
48,0.12151185423135757,0.9503486156463623,0.16674111783504486,0.9476351141929626
49,0.12346675992012024,0.9509824514389038,0.17297977209091187,0.9417229890823364
50,0.12088168412446976,0.9543629884719849,0.1849525421857834,0.9383445978164673
51,0.11879052221775055,0.9549968242645264,0.2473696619272232,0.912162184715271
52,0.12014005333185196,0.9526727199554443,0.22925041615962982,0.9265202879905701
53,0.11395129561424255,0.9575322270393372,0.16892658174037933,0.9290540814399719
54,0.10393856465816498,0.9562645554542542,0.3426654636859894,0.9104729890823364
55,0.11368419975042343,0.9562645554542542,0.26950693130493164,0.912162184715271
56,0.1089944913983345,0.9587998986244202,0.22442108392715454,0.9273648858070374
57,0.10457075387239456,0.9602788686752319,0.3478299379348755,0.9079391956329346
58,0.11748554557561874,0.9533065557479858,0.17777179181575775,0.9442567825317383
59,0.10111039876937866,0.9596450328826904,0.21732327342033386,0.9349662065505981
60,0.10169407725334167,0.960067629814148,0.15512782335281372,0.9451013803482056
61,0.10173333436250687,0.960067629814148,0.19107893109321594,0.9408783912658691
62,0.1045510396361351,0.9581660628318787,0.18769997358322144,0.9358108043670654
63,0.09622634202241898,0.9602788686752319,0.17345495522022247,0.9459459185600281
64,0.09737677872180939,0.9607014656066895,0.16090254485607147,0.9467905163764954
65,0.08842336386442184,0.964715838432312,0.23695719242095947,0.9231418967247009
66,0.10058145225048065,0.9602788686752319,0.34100615978240967,0.8910472989082336
67,0.08485233038663864,0.9680963158607483,0.1961025893688202,0.9400337934494019
68,0.08520203828811646,0.9680963158607483,0.19967128336429596,0.9366554021835327
69,0.10337690263986588,0.960067629814148,0.15653826296329498,0.9451013803482056
70,0.09991404414176941,0.963659405708313,0.21705584228038788,0.9256756901741028
71,0.08472643047571182,0.968307614326477,0.21386604011058807,0.9332770109176636
72,0.08047066628932953,0.9687302112579346,0.22511687874794006,0.9290540814399719
73,0.08391595631837845,0.968307614326477,0.3115220367908478,0.9087837934494019
74,0.07734493911266327,0.9706317186355591,0.17078404128551483,0.9442567825317383
75,0.08761920034885406,0.9649271368980408,0.19172003865242004,0.9349662065505981
76,0.09070391952991486,0.9668286442756653,0.19383887946605682,0.931587815284729
77,0.09682386368513107,0.9621804356575012,0.20904333889484406,0.9298986196517944
78,0.0725117176771164,0.9733784198760986,0.20160813629627228,0.9383445978164673
79,0.07982950657606125,0.9691527485847473,0.31998705863952637,0.9104729890823364
80,0.07344084233045578,0.9742235541343689,0.1951165646314621,0.9400337934494019
81,0.07294855266809464,0.9725332856178284,0.3438956141471863,0.900337815284729
82,0.08388376235961914,0.9689414501190186,0.18334569036960602,0.9366554021835327
83,0.08164940774440765,0.9708430171012878,0.24045047163963318,0.9231418967247009
84,0.06887789815664291,0.9725332856178284,0.2002038210630417,0.9442567825317383
85,0.08040817081928253,0.9702091813087463,0.1814662218093872,0.9366554021835327
86,0.08003900945186615,0.9691527485847473,0.19187384843826294,0.9383445978164673
87,0.06378248333930969,0.9757025241851807,0.21893954277038574,0.9391891956329346
88,0.07183042913675308,0.9746460914611816,0.2283003032207489,0.9273648858070374
89,0.07383021712303162,0.9708430171012878,0.3434564769268036,0.9096283912658691
90,0.07767820358276367,0.9691527485847473,0.17383956909179688,0.9467905163764954
91,0.06524292379617691,0.9784491658210754,0.19848893582820892,0.9383445978164673
92,0.07441473007202148,0.9733784198760986,0.2373742312192917,0.9265202879905701
93,0.07047966867685318,0.9738009572029114,0.266416072845459,0.9231418967247009
94,0.07702629268169403,0.9738009572029114,0.19450707733631134,0.9349662065505981
95,0.07299566268920898,0.9729558229446411,0.22352755069732666,0.9425675868988037
96,0.06931214779615402,0.9725332856178284,0.2181195765733719,0.9358108043670654
97,0.05663150176405907,0.9767588973045349,0.2623308598995209,0.9307432174682617
98,0.059686701744794846,0.9765476584434509,0.21263040602207184,0.9467905163764954
99,0.06892714649438858,0.9752799272537231,0.34713247418403625,0.8944256901741028
100,0.060562703758478165,0.9761250615119934,0.22114738821983337,0.931587815284729
101,0.07249422371387482,0.9733784198760986,0.29075780510902405,0.9265202879905701
102,0.06305360049009323,0.9757025241851807,0.18203690648078918,0.9467905163764954
103,0.07001936435699463,0.9727445840835571,0.2116168588399887,0.9425675868988037
104,0.07433529198169708,0.9725332856178284,0.23587128520011902,0.9273648858070374
105,0.06238382309675217,0.9759138226509094,0.39874008297920227,0.900337815284729
106,0.06439729034900665,0.9746460914611816,0.34767138957977295,0.9197635054588318
107,0.06628234684467316,0.9754912257194519,0.17565859854221344,0.9391891956329346
108,0.0642939880490303,0.9765476584434509,0.3899664580821991,0.8927364945411682
109,0.05846109986305237,0.9759138226509094,0.21410252153873444,0.9451013803482056
110,0.06735517084598541,0.9748573899269104,0.23394860327243805,0.9349662065505981
111,0.05531421676278114,0.9782379269599915,0.21354959905147552,0.9375
112,0.0531105101108551,0.9830973744392395,0.32145455479621887,0.9239864945411682
113,0.059508658945560455,0.9757025241851807,0.246995210647583,0.9231418967247009
114,0.052606090903282166,0.9807732701301575,0.22987373173236847,0.9501689076423645
115,0.05780712887644768,0.9799281358718872,0.21210762858390808,0.9358108043670654
116,0.054295219480991364,0.9805620312690735,0.16415004432201385,0.9484797120094299
117,0.050071172416210175,0.9797168970108032,0.2167346328496933,0.9501689076423645
118,0.06207931786775589,0.9790830612182617,0.1709628850221634,0.9560810923576355
119,0.050476089119911194,0.9803507328033447,0.19761638343334198,0.9476351141929626
120,0.05604444071650505,0.9786604642868042,0.17861393094062805,0.9493243098258972
121,0.05478132888674736,0.9814071655273438,0.2086496353149414,0.9510135054588318
122,0.05476043000817299,0.9805620312690735,0.1878812313079834,0.9476351141929626
123,0.06421151012182236,0.9748573899269104,0.25267377495765686,0.9408783912658691
124,0.04767588898539543,0.9807732701301575,0.41698527336120605,0.8952702879905701
125,0.054013896733522415,0.9807732701301575,0.2288842648267746,0.9467905163764954
126,0.0521295890212059,0.9809845685958862,0.17338433861732483,0.9527027010917664
127,0.060840871185064316,0.978871762752533,0.17441797256469727,0.9476351141929626
128,0.05225120857357979,0.978871762752533,0.19160643219947815,0.9484797120094299
129,0.04500744491815567,0.983519971370697,0.21002309024333954,0.9459459185600281
130,0.05144242197275162,0.9799281358718872,0.4182130992412567,0.9045608043670654
131,0.048732466995716095,0.9828861355781555,0.2213934063911438,0.9476351141929626
132,0.05681067332625389,0.9795055985450745,0.22932083904743195,0.9366554021835327
133,0.0493050180375576,0.9833086729049683,0.27221640944480896,0.9391891956329346
134,0.051207035779953,0.9799281358718872,0.20265211164951324,0.9459459185600281
135,0.0522867813706398,0.9805620312690735,0.2359282523393631,0.9375
136,0.05314391851425171,0.978871762752533,0.22860506176948547,0.9307432174682617
137,0.04830364137887955,0.9816184043884277,0.2950931489467621,0.9391891956329346
138,0.039510585367679596,0.9869005084037781,0.2879939079284668,0.9239864945411682
139,0.05375630781054497,0.9784491658210754,0.22492489218711853,0.943412184715271
140,0.04549584910273552,0.9833086729049683,0.23408441245555878,0.943412184715271
141,0.048736508935689926,0.9816184043884277,0.21179668605327606,0.9442567825317383
142,0.034631118178367615,0.9873230457305908,0.3105761408805847,0.9298986196517944
143,0.03814064338803291,0.9866892099380493,0.22384114563465118,0.9375
144,0.06254147738218307,0.9773927927017212,0.3476642966270447,0.9282094836235046
145,0.05217080935835838,0.9809845685958862,0.2000104784965515,0.9417229890823364
146,0.04970221221446991,0.9805620312690735,0.16924308240413666,0.9451013803482056
147,0.04661194607615471,0.9820410013198853,0.15734848380088806,0.9552364945411682
148,0.04254230111837387,0.9830973744392395,0.2978554666042328,0.9172297120094299
149,0.050032977014780045,0.983519971370697,0.22370052337646484,0.9391891956329346
150,0.04449492320418358,0.9818297028541565,0.24588294327259064,0.9358108043670654
151,0.039034128189086914,0.9841538071632385,0.22261910140514374,0.9560810923576355
152,0.04800770431756973,0.9837312698364258,0.2507939040660858,0.9425675868988037
153,0.05126477777957916,0.9809845685958862,0.49364328384399414,0.8842905163764954
154,0.051017116755247116,0.9820410013198853,0.28385645151138306,0.9239864945411682
155,0.04841205105185509,0.9828861355781555,0.2827152907848358,0.9408783912658691
