,loss,accuracy,val_loss,val_accuracy
0,1.1113947629928589,0.697232186794281,0.7353407740592957,0.6351351141929626
1,0.45293471217155457,0.8117473125457764,0.4712676405906677,0.7854729890823364
2,0.39282530546188354,0.8383688926696777,0.3571305274963379,0.8530405163764954
3,0.36596861481666565,0.8521022796630859,0.38297978043556213,0.8336148858070374
4,0.32738596200942993,0.8654130697250366,0.32027390599250793,0.8724662065505981
5,0.3345114588737488,0.8641453385353088,0.3039364814758301,0.8766891956329346
6,0.3148638606071472,0.8736530542373657,0.2964537739753723,0.8842905163764954
7,0.3119546175003052,0.8759771585464478,0.2823166847229004,0.8859797120094299
8,0.2882072329521179,0.8816817998886108,0.27333736419677734,0.8876689076423645
9,0.28317126631736755,0.8863300085067749,0.27621614933013916,0.8851351141929626
10,0.2742716073989868,0.8901330828666687,0.3363346755504608,0.8555743098258972
11,0.2681496739387512,0.8928797841072083,0.298134982585907,0.8800675868988037
12,0.26802054047584534,0.8960490226745605,0.25367480516433716,0.8918918967247009
13,0.24767202138900757,0.8996407985687256,0.29689499735832214,0.8842905163764954
14,0.24503499269485474,0.9042890071868896,0.26973071694374084,0.8902027010917664
15,0.24547530710697174,0.9028100371360779,0.2604283392429352,0.8842905163764954
16,0.2383652776479721,0.907247006893158,0.2381429672241211,0.8994932174682617
17,0.23297785222530365,0.9102049469947815,0.2456968128681183,0.8994932174682617
18,0.25027817487716675,0.8996407985687256,0.26510486006736755,0.8859797120094299
19,0.214638814330101,0.9154869914054871,0.24608106911182404,0.8986486196517944
20,0.2191738486289978,0.907247006893158,0.2441997081041336,0.9037162065505981
21,0.21823115646839142,0.9102049469947815,0.2537548840045929,0.900337815284729
22,0.2072857916355133,0.9163321256637573,0.29275572299957275,0.8885135054588318
23,0.2129872888326645,0.9165434241294861,0.2189948558807373,0.9096283912658691
24,0.20329518616199493,0.9201352000236511,0.257889986038208,0.8859797120094299
25,0.19678238034248352,0.9220367670059204,0.20463134348392487,0.912162184715271
26,0.19753596186637878,0.9211916327476501,0.22272802889347076,0.9087837934494019
27,0.19227387011051178,0.9188675284385681,0.20018991827964783,0.9155405163764954
28,0.18920136988162994,0.924994707107544,0.24566054344177246,0.9054054021835327
29,0.1909617781639099,0.9228819012641907,0.2375723123550415,0.8902027010917664
30,0.1826578676700592,0.9241495728492737,0.2062821239233017,0.9180743098258972
31,0.1801075041294098,0.927107572555542,0.22964681684970856,0.912162184715271
32,0.18667519092559814,0.9237270355224609,0.2223990112543106,0.9028716087341309
33,0.1833915263414383,0.924994707107544,0.2392747402191162,0.9011824131011963
34,0.1745314598083496,0.927318811416626,0.21644973754882812,0.9096283912658691
35,0.1825021654367447,0.9290090799331665,0.21768884360790253,0.9079391956329346
36,0.1745641976594925,0.9285865426063538,0.24321912229061127,0.9045608043670654
37,0.17268478870391846,0.9302767515182495,0.1996695101261139,0.9172297120094299
38,0.1689026653766632,0.9336572885513306,0.20409230887889862,0.9113175868988037
39,0.16096419095993042,0.9359813928604126,0.19128528237342834,0.9180743098258972
40,0.1675255000591278,0.9332347512245178,0.2197285145521164,0.9096283912658691
41,0.16926132142543793,0.9342911243438721,0.21363815665245056,0.9113175868988037
42,0.16406871378421783,0.9342911243438721,0.267062783241272,0.8978040814399719
43,0.16087481379508972,0.9345024228096008,0.31407469511032104,0.880912184715271
44,0.1554010808467865,0.9395732283592224,0.2065032422542572,0.9163851141929626
45,0.16336430609226227,0.9342911243438721,0.21544359624385834,0.9163851141929626
